Date,Open,High,Low,Close,Adj Close,Volume
2001-06-01,626.250977,631.408997,579.823975,598.393982,340.799530,745398
2001-07-01,596.846985,602.520996,547.323975,557.125977,317.296387,575220
2001-08-01,561.252991,565.379028,478.200012,494.191010,281.453522,783318
2001-09-01,486.453003,490.063995,263.602997,353.877991,201.541901,2164923
2001-10-01,350.782990,373.996002,329.632996,332.212006,189.202576,1077725
2001-11-01,329.117004,435.898987,329.117004,395.147003,225.045578,2225524
2001-12-01,392.050995,418.876007,363.679993,368.838013,210.061996,1177696
2002-01-01,366.773987,386.377014,320.863007,322.411011,183.620697,1637291
2002-02-01,297.134003,299.196991,236.261993,256.639008,146.161972,1826418
2002-03-01,257.670990,299.713013,255.865005,284.752991,162.173553,1552302
2002-04-01,286.816986,306.934998,267.213989,276.498993,157.472702,2500271
2002-05-01,277.531006,282.174011,259.476013,270.825012,154.241272,1050398
2002-06-01,270.825012,270.825012,163.526993,180.033997,102.533615,2006889
2002-07-01,175.649002,215.886002,73.767403,122.774002,69.922691,3838581
2002-08-01,122.774002,144.955994,98.012802,117.227997,66.764114,2610863
2002-09-01,115.939003,116.455002,59.839401,67.448303,38.413403,3908767
2002-10-01,66.158699,92.338799,52.875401,71.961800,40.983944,3270253
2002-11-01,70.156601,130.718002,67.061401,125.000000,71.190460,5983892
2002-12-01,130.000000,138.250000,105.000000,107.750000,61.366177,8443135
2003-01-01,116.000000,119.000000,80.000000,84.400002,48.067799,3698638
2003-02-01,86.099998,92.949997,77.099998,78.000000,44.422852,2460791
2003-03-01,80.949997,80.949997,41.750000,50.000000,28.476181,6411883
2003-04-01,50.400002,93.800003,49.200001,84.800003,48.295605,7898329
2003-05-01,85.250000,137.500000,83.500000,135.750000,77.312843,11661981
2003-06-01,138.750000,150.000000,132.500000,137.250000,78.167114,6445681
2003-07-01,136.250000,166.000000,127.250000,161.000000,91.693321,4300622
2003-08-01,161.250000,163.500000,144.750000,157.250000,89.557579,2334169
2003-09-01,157.250000,202.500000,157.250000,180.000000,102.514252,6904744
2003-10-01,180.250000,231.000000,178.000000,226.500000,128.997116,4118608
2003-11-01,228.750000,240.250000,210.500000,235.000000,133.838058,3592503
2003-12-01,235.750000,237.750000,216.250000,227.000000,129.281876,4232576
2004-01-01,228.750000,258.500000,226.500000,241.000000,137.255219,4520196
2004-02-01,241.750000,248.750000,223.250000,230.500000,131.275192,3134366
2004-03-01,231.000000,238.250000,185.500000,195.500000,111.341881,8910374
2004-04-01,197.000000,199.750000,170.250000,177.000000,100.805687,4122828
2004-05-01,175.750000,183.500000,149.500000,158.000000,89.984726,6355037
2004-06-01,159.000000,177.000000,155.500000,174.750000,99.524277,9160486
2004-07-01,174.750000,175.000000,148.500000,149.250000,85.001411,4188190
2004-08-01,149.000000,149.000000,126.750000,137.000000,78.024750,6251494
2004-09-01,138.000000,154.250000,134.500000,147.750000,84.147118,4894401
2004-10-01,149.500000,156.500000,147.000000,153.100006,87.194077,3460334
2004-11-01,152.800003,161.600006,149.500000,149.800003,85.314644,2781081
2004-12-01,150.000000,175.800003,150.000000,165.500000,94.256157,5922442
2005-01-01,166.899994,179.300003,166.000000,178.500000,101.659973,4035341
2005-02-01,179.300003,181.699997,172.000000,177.300003,100.976555,4098499
2005-03-01,176.300003,187.600006,176.100006,179.800003,102.400360,3643603
2005-04-01,180.000000,187.699997,162.000000,163.699997,93.231010,5791605
2005-05-01,165.000000,169.899994,161.199997,164.899994,93.914429,3119298
2005-06-01,164.100006,175.399994,161.800003,169.199997,98.741272,4692168
2005-07-01,169.300003,184.300003,165.000000,181.699997,106.035995,4689207
2005-08-01,182.000000,184.300003,168.300003,175.100006,102.184380,4169032
2005-09-01,176.600006,186.399994,173.699997,183.199997,106.911362,6010336
2005-10-01,184.000000,202.500000,182.800003,199.399994,116.365311,8840965
2005-11-01,200.000000,215.000000,198.100006,210.399994,122.784653,5538575
2005-12-01,212.399994,244.100006,212.199997,237.699997,138.716339,5873772
2006-01-01,238.300003,244.500000,220.199997,233.000000,135.973526,6842425
2006-02-01,233.399994,252.000000,232.500000,243.399994,142.042740,5358494
2006-03-01,244.899994,280.000000,235.300003,273.000000,159.316605,8005121
2006-04-01,275.000000,293.500000,271.000000,285.750000,166.757217,3438672
2006-05-01,287.500000,307.250000,256.000000,281.750000,164.422928,6707144
2006-06-01,281.000000,286.750000,242.500000,286.500000,169.995483,5489907
2006-07-01,286.750000,292.500000,261.750000,284.250000,168.660431,3837714
2006-08-01,287.750000,299.000000,279.750000,297.750000,176.670685,3273629
2006-09-01,298.750000,309.750000,282.500000,292.500000,173.555618,5439356
2006-10-01,292.750000,304.250000,287.250000,293.500000,174.148956,3781826
2006-11-01,294.500000,311.750000,287.750000,295.000000,175.038940,4666297
2006-12-01,297.750000,311.250000,288.500000,305.250000,181.120850,4597295
2007-01-01,307.500000,323.500000,304.500000,313.000000,185.719284,4842002
2007-02-01,315.750000,335.750000,303.000000,310.750000,184.384293,4877708
2007-03-01,310.250000,316.000000,290.750000,305.000000,180.972534,7066928
2007-04-01,304.250000,320.250000,300.500000,313.500000,186.015991,5003127
2007-05-01,315.000000,333.250000,312.500000,329.750000,195.657990,9188819
2007-06-01,329.750000,334.500000,316.250000,324.000000,196.597733,6985583
2007-07-01,323.500000,326.000000,293.000000,299.500000,181.731567,5865331
2007-08-01,300.750000,300.750000,262.000000,286.750000,173.995087,9080632
2007-09-01,287.750000,303.250000,282.250000,302.000000,183.248535,6233446
2007-10-01,300.500000,322.000000,300.500000,320.000000,194.170654,4756235
2007-11-01,318.000000,328.000000,284.000000,318.000000,192.957077,9464201
2007-12-01,310.000000,312.000000,276.750000,283.000000,171.719666,6644131
2008-01-01,284.500000,284.500000,229.500000,260.500000,158.067032,11129238
2008-02-01,263.000000,269.750000,237.199997,262.750000,159.432312,6681037
2008-03-01,259.000000,276.500000,225.899994,276.000000,167.472198,9358480
2008-04-01,275.000000,312.000000,274.000000,310.500000,188.406189,7809878
2008-05-01,315.000000,323.250000,287.000000,293.250000,177.939194,5826442
2008-06-01,292.500000,294.500000,262.000000,273.000000,175.173676,6346865
2008-07-01,272.250000,289.000000,254.000000,271.000000,173.890335,6593487
2008-08-01,266.500000,287.750000,192.199997,201.000000,128.974014,11365422
2008-09-01,198.000000,207.100006,156.000000,160.899994,103.243370,11567459
2008-10-01,162.000000,167.800003,95.050003,104.000000,66.732819,6742469
2008-11-01,106.099998,144.300003,62.549999,74.349998,47.707550,6877170
2008-12-01,73.500000,82.900002,65.000000,72.400002,46.456310,4586771
2009-01-01,73.949997,80.199997,56.250000,63.200001,40.553024,4498830
2009-02-01,63.000000,65.000000,42.400002,57.500000,36.895557,8421437
2009-03-01,54.250000,80.300003,48.099998,78.550003,50.402531,8150272
2009-04-01,78.000000,94.949997,77.099998,89.349998,57.332478,4962485
2009-05-01,90.000000,97.949997,84.300003,89.349998,57.332478,5329925
2009-06-01,92.949997,104.800003,87.400002,93.800003,63.802765,5540143
2009-07-01,94.000000,110.199997,86.900002,107.099998,72.849411,4932844
2009-08-01,107.500000,128.500000,105.000000,119.800003,81.487968,5066364
2009-09-01,119.800003,123.900002,109.500000,122.599998,83.392509,4883747
2009-10-01,122.099998,143.500000,114.699997,123.400002,83.936661,6467857
2009-11-01,121.000000,135.199997,118.000000,123.400002,83.936661,4538228
2009-12-01,125.400002,134.300003,124.599998,132.000000,89.786392,3830285
2010-01-01,132.100006,159.300003,130.899994,135.100006,91.895020,7574664
2010-02-01,133.699997,141.800003,125.199997,135.399994,92.099068,4628372
2010-03-01,137.500000,143.399994,134.399994,138.500000,94.207695,4391281
2010-04-01,139.000000,146.300003,130.000000,132.000000,89.786392,3876852
2010-05-01,131.500000,136.500000,115.099998,124.500000,84.684898,4910300
2010-06-01,123.400002,124.800003,103.500000,104.000000,72.123344,6530232
2010-07-01,103.099998,114.300003,100.199997,109.500000,75.937576,4612216
2010-08-01,109.699997,113.800003,98.199997,105.900002,73.440987,5120383
2010-09-01,107.000000,114.000000,105.099998,111.900002,77.601952,3813884
2010-10-01,112.300003,123.599998,110.000000,120.500000,83.566002,3143042
2010-11-01,121.300003,130.699997,111.500000,111.699997,77.463249,3898368
2010-12-01,112.300003,138.199997,111.300003,135.199997,93.760361,3530430
2011-01-01,135.500000,152.000000,135.100006,150.699997,104.509506,3167023
2011-02-01,151.500000,166.199997,147.600006,153.600006,106.520653,3382552
2011-03-01,155.800003,158.300003,137.500000,151.800003,105.272362,3470192
2011-04-01,151.800003,165.000000,150.199997,157.800003,109.433319,2123741
2011-05-01,158.500000,158.500000,137.000000,142.300003,98.684166,3495491
2011-06-01,142.100006,142.800003,127.500000,137.899994,95.632774,2388440
2011-07-01,138.000000,143.399994,114.900002,117.400002,81.416168,2523004
2011-08-01,113.900002,116.000000,84.099998,110.900002,76.908463,4240422
2011-09-01,111.199997,111.300003,86.750000,100.900002,69.973526,3024793
2011-10-01,98.150002,114.400002,93.199997,108.800003,75.452133,2363538
2011-11-01,108.000000,108.800003,84.599998,95.000000,65.881897,2596742
2011-12-01,95.300003,95.300003,83.050003,86.400002,59.917862,3232691
2012-01-01,86.400002,95.000000,82.599998,91.400002,63.385334,3020305
2012-02-01,91.400002,106.000000,91.400002,104.300003,72.331398,3538446
2012-03-01,104.500000,116.400002,101.500000,107.400002,74.481239,4565069
2012-04-01,109.000000,112.199997,90.800003,92.849998,64.390900,4036043
2012-05-01,92.849998,94.000000,77.300003,77.849998,56.633549,5688362
2012-06-01,78.000000,92.400002,74.349998,89.050003,64.781219,4928526
2012-07-01,89.550003,94.500000,86.150002,93.650002,68.127571,4019907
2012-08-01,93.650002,109.000000,90.150002,108.400002,78.857750,3645492
2012-09-01,107.800003,119.099998,107.400002,111.900002,81.403900,3266056
2012-10-01,111.500000,124.500000,111.500000,117.199997,85.259491,2587171
2012-11-01,116.900002,131.000000,113.000000,124.000000,90.206284,3481833
2012-12-01,122.800003,124.699997,119.699997,121.400002,88.314865,2184294
2013-01-01,121.400002,140.100006,121.400002,136.800003,99.517914,3031106
2013-02-01,137.100006,154.199997,133.000000,153.800003,111.884895,3967950
2013-03-01,153.300003,156.600006,139.600006,140.699997,102.355026,3491863
2013-04-01,140.699997,148.800003,134.899994,147.000000,106.938095,3391181
2013-05-01,147.000000,164.600006,144.899994,160.300003,120.337799,3325051
2013-06-01,159.000000,162.000000,146.800003,153.600006,115.308098,3059980
2013-07-01,154.500000,167.899994,153.500000,166.199997,124.766945,2539611
2013-08-01,166.199997,187.000000,165.100006,174.300003,130.847641,3516801
2013-09-01,176.600006,186.199997,170.500000,171.199997,128.520477,2560351
2013-10-01,170.899994,185.000000,169.399994,180.300003,135.351868,2097883
2013-11-01,180.399994,193.000000,173.399994,187.600006,140.832031,2900838
2013-12-01,186.500000,187.500000,174.600006,185.199997,139.030319,1957791
2014-01-01,185.199997,202.100006,182.800003,195.600006,146.837646,2927696
2014-02-01,195.399994,219.699997,188.199997,218.899994,164.329025,2465797
2014-03-01,216.699997,227.899994,211.100006,217.000000,162.902710,2918315
2014-04-01,218.100006,226.100006,213.100006,216.199997,162.302124,2848154
2014-05-01,216.199997,218.399994,199.199997,215.300003,165.755356,2580055
2014-06-01,215.899994,216.699997,208.100006,210.300003,161.905975,2241393
2014-07-01,210.800003,219.199997,210.100006,210.899994,162.367889,2537006
2014-08-01,210.899994,232.300003,202.899994,231.399994,178.150452,2690289
2014-09-01,232.100006,234.600006,222.699997,228.199997,175.686829,2460486
2014-10-01,227.500000,230.600006,195.600006,220.399994,169.681747,2810754
2014-11-01,220.000000,229.899994,215.399994,221.399994,170.451660,3698609
2014-12-01,220.399994,240.399994,219.699997,236.399994,181.999832,3061930
2015-01-01,236.399994,241.600006,200.000000,205.600006,158.287521,5037585
2015-02-01,206.600006,238.500000,205.000000,226.300003,174.224060,3583816
2015-03-01,226.100006,250.800003,226.100006,240.500000,185.156372,3321644
2015-04-01,240.199997,249.500000,221.699997,222.699997,171.452484,2587112
2015-05-01,222.699997,233.000000,218.800003,225.500000,178.623505,2788804
2015-06-01,226.399994,226.399994,207.800003,214.100006,169.593338,3259146
2015-07-01,215.500000,230.699997,210.000000,228.199997,180.762222,2659339
2015-08-01,228.600006,240.500000,215.699997,226.399994,179.336411,3374755
2015-09-01,224.699997,228.399994,210.000000,217.399994,172.207306,2746124
2015-10-01,219.699997,236.500000,215.500000,236.100006,187.020004,2339453
2015-11-01,234.899994,262.500000,233.199997,259.500000,205.555664,3006457
2015-12-01,265.000000,273.799988,254.300003,271.299988,214.902679,3243022
2016-01-01,271.299988,271.299988,248.600006,259.600006,205.634857,3493196
2016-02-01,261.799988,263.000000,221.000000,244.000000,193.277771,3634033
2016-03-01,252.399994,266.500000,249.000000,255.699997,202.545593,5061076
2016-04-01,254.000000,263.200012,241.000000,242.100006,191.772736,3849147
2016-05-01,243.300003,257.700012,235.100006,257.700012,211.279022,3147678
2016-06-01,257.299988,258.700012,215.199997,223.899994,183.567581,4184516
2016-07-01,226.399994,229.300003,209.399994,221.500000,181.599915,3608207
2016-08-01,221.500000,248.300003,216.000000,246.000000,201.686584,3979565
2016-09-01,246.100006,257.200012,243.500000,251.500000,206.195831,3364461
2016-10-01,250.899994,262.500000,249.300003,262.000000,214.804413,2922246
2016-11-01,262.600006,282.399994,252.100006,279.600006,229.234055,4172913
2016-12-01,279.200012,291.200012,272.700012,288.200012,236.284897,2721302
2017-01-01,288.200012,306.200012,288.200012,299.100006,245.221390,2620901
2017-02-01,303.000000,320.000000,301.799988,316.000000,259.077087,2659735
2017-03-01,317.200012,326.899994,314.000000,323.200012,264.980103,3643150
2017-04-01,323.799988,335.500000,319.000000,323.799988,265.472046,3112943
2017-05-01,323.799988,336.299988,313.399994,323.100006,273.897125,3874033
2017-06-01,322.799988,338.200012,316.899994,323.600006,274.321014,2918606
2017-07-01,324.700012,353.000000,324.600006,353.000000,299.243835,2711011
2017-08-01,353.000000,363.899994,333.899994,343.200012,290.936249,3403164
2017-09-01,344.799988,346.899994,329.200012,341.100006,289.156036,3048880
2017-10-01,342.399994,355.700012,339.700012,346.799988,293.988007,2857912
2017-11-01,347.700012,353.100006,325.700012,330.200012,279.915894,4072755
2017-12-01,329.799988,348.399994,324.500000,345.000000,292.462097,3298594
2018-01-01,345.000000,361.899994,342.100006,349.500000,296.276825,3750655
2018-02-01,350.899994,354.000000,324.399994,343.000000,290.766693,3891463
2018-03-01,341.600006,346.799988,328.200012,340.299988,288.477844,4293309
2018-04-01,340.299988,360.500000,333.299988,348.500000,295.429169,3931577
2018-05-01,348.500000,361.299988,336.000000,336.000000,296.023712,4360974
2018-06-01,340.500000,352.700012,335.799988,345.000000,303.952911,4116649
2018-07-01,342.100006,357.799988,337.700012,355.700012,313.379883,2855040
2018-08-01,355.700012,357.600006,345.899994,351.200012,309.415283,3279183
2018-09-01,355.299988,375.500000,349.700012,372.000000,327.740540,3527039
2018-10-01,372.799988,380.200012,355.200012,380.200012,334.964905,4084355
2018-11-01,378.000000,394.399994,369.200012,391.899994,345.272888,3754009
2018-12-01,398.799988,398.799988,365.399994,378.600006,333.555328,3781984
2019-01-01,378.600006,420.899994,375.600006,409.299988,360.602661,4253842
2019-02-01,410.500000,435.000000,402.899994,435.000000,383.244995,3864381
2019-03-01,437.200012,445.899994,426.000000,438.200012,386.064270,2921908
2019-04-01,440.000000,481.500000,438.799988,479.100006,422.098083,2962043
2019-05-01,479.100006,479.200012,444.700012,455.700012,401.482147,3053159
2019-06-01,454.299988,484.700012,450.600006,483.799988,457.255676,2307956
2019-07-01,484.600006,498.500000,481.200012,481.500000,455.081848,2922283
2019-08-01,481.500000,481.500000,451.000000,469.299988,443.551239,3921417
2019-09-01,469.899994,500.600006,460.399994,477.100006,450.923279,3927352
2019-10-01,478.799988,497.600006,458.000000,493.200012,466.139923,3081634
2019-11-01,495.500000,508.399994,488.700012,495.799988,468.597260,2733280
2019-12-01,495.899994,502.200012,485.500000,485.799988,459.145905,3265483
2020-01-01,485.799988,502.399994,481.000000,485.399994,458.767883,3109332
2020-02-01,486.500000,522.400024,423.100006,438.600006,414.535614,4033303
2020-03-01,458.200012,465.100006,256.299988,329.399994,311.327026,11610816
2020-04-01,319.799988,363.899994,304.100006,341.899994,323.141205,6050998
2020-05-01,341.899994,355.000000,296.700012,330.500000,325.796021,6722566
2020-06-01,343.700012,391.100006,338.600006,351.000000,346.004272,5388308
2020-07-01,352.100006,366.200012,330.700012,332.899994,328.161865,3655025
2020-08-01,333.700012,378.700012,328.399994,364.799988,364.799988,3780262
2020-09-01,366.700012,382.600006,338.000000,348.500000,348.500000,3914401
2020-10-01,351.299988,362.100006,334.500000,340.600006,340.600006,1818796
2020-10-16,340.899994,341.100006,334.500000,340.600006,340.600006,205706
