Date,Open,High,Low,Close,Adj Close,Volume
2001-06-01,44.000000,44.400002,39.000000,40.500000,10.214010,6814500
2001-07-01,40.400002,41.599998,35.500000,38.099998,9.608736,9524700
2001-08-01,39.099998,41.500000,36.700001,40.700001,10.264451,9300900
2001-09-01,40.000000,40.200001,29.000000,32.000000,8.070330,9617300
2001-10-01,31.799999,33.000000,29.500000,32.500000,8.196426,6201300
2001-11-01,32.500000,38.099998,31.799999,37.900002,9.558296,11890200
2001-12-01,37.299999,37.900002,33.000000,37.150002,9.369148,9092600
2002-01-01,37.200001,37.799999,33.000000,35.299999,8.902579,6288700
2002-02-01,35.000000,37.400002,34.799999,36.299999,9.154779,4764500
2002-03-01,36.000000,44.200001,35.400002,43.450001,10.957994,12636000
2002-04-01,43.599998,45.700001,41.900002,42.950001,10.831896,11555800
2002-05-01,42.500000,45.799999,42.049999,44.500000,11.222801,11480100
2002-06-01,44.500000,44.549999,39.599998,42.000000,10.592307,10873600
2002-07-01,42.000000,44.299999,37.900002,41.750000,10.529258,15824700
2002-08-01,41.500000,42.799999,39.000000,42.000000,10.592307,12430200
2002-09-01,42.400002,43.000000,39.299999,40.200001,10.138350,10946900
2002-10-01,40.000000,42.000000,33.950001,40.849998,10.302279,15674200
2002-11-01,40.650002,42.500000,39.400002,42.450001,10.705793,10124700
2002-12-01,42.299999,43.250000,38.950001,40.500000,10.214010,5789900
2003-01-01,39.750000,42.000000,38.799999,40.000000,10.087912,8005900
2003-02-01,39.200001,39.750000,35.549999,36.299999,9.154779,8651500
2003-03-01,36.299999,42.700001,35.200001,42.349998,10.680576,15385800
2003-04-01,41.799999,44.700001,41.599998,42.700001,10.768846,22977900
2003-05-01,42.700001,45.500000,42.650002,45.500000,11.475000,20866600
2003-06-01,44.599998,45.700001,41.450001,41.849998,11.923411,21053800
2003-07-01,41.700001,44.900002,41.700001,44.349998,12.635681,8615200
2003-08-01,44.750000,49.349998,44.400002,48.000000,13.675597,9943400
2003-09-01,48.000000,49.599998,46.099998,49.500000,14.102961,11999000
2003-10-01,49.000000,55.799999,48.799999,55.000000,15.669957,23271900
2003-11-01,55.000000,57.200001,54.000000,56.400002,16.068827,11443900
2003-12-01,56.599998,63.200001,52.500000,60.799999,17.322422,18140700
2004-01-01,61.099998,69.900002,61.000000,67.900002,19.345270,21798500
2004-02-01,67.900002,68.500000,61.799999,64.599998,18.405073,15647900
2004-03-01,65.000000,70.500000,64.000000,69.599998,19.829613,16454300
2004-04-01,69.599998,81.900002,69.599998,78.800003,22.450771,26441800
2004-05-01,79.300003,80.500000,74.900002,80.500000,28.961348,22865700
2004-06-01,79.599998,83.699997,77.800003,83.500000,30.040649,20092000
2004-07-01,83.000000,87.000000,80.800003,86.000000,30.940065,13417600
2004-08-01,85.500000,90.199997,81.699997,90.199997,32.451092,21551600
2004-09-01,90.099998,97.500000,89.199997,97.000000,34.897514,23729500
2004-10-01,96.099998,97.349998,76.000000,78.000000,28.061922,44724800
2004-11-01,79.599998,87.300003,78.599998,80.400002,28.925369,43471900
2004-12-01,80.300003,84.599998,80.199997,83.199997,29.932714,25244300
2005-01-01,83.050003,89.449997,81.650002,88.500000,31.839485,19956100
2005-02-01,88.000000,95.349998,87.099998,93.000000,33.458447,15210100
2005-03-01,92.500000,93.849998,85.050003,87.599998,31.515690,20885200
2005-04-01,87.599998,88.349998,79.750000,80.000000,28.781462,28846100
2005-05-01,80.500000,83.500000,78.199997,82.000000,40.408928,26090400
2005-06-01,82.000000,84.199997,79.500000,82.000000,40.408928,24906700
2005-07-01,82.050003,88.900002,80.150002,86.650002,43.312382,28520400
2005-08-01,87.150002,93.949997,86.099998,92.250000,46.111553,38892300
2005-09-01,92.349998,96.800003,90.550003,94.199997,47.086269,29868900
2005-10-01,93.800003,95.000000,84.000000,89.300003,44.636982,20930200
2005-11-01,89.050003,98.199997,88.000000,97.000000,48.485855,30583600
2005-12-01,97.000000,104.000000,97.000000,104.000000,51.984844,14223700
2006-01-01,104.199997,116.599998,103.800003,116.300003,58.133053,25585800
2006-02-01,116.500000,122.400002,115.900002,119.099998,59.532642,19601400
2006-03-01,118.800003,126.900002,118.800003,124.500000,62.231853,26640700
2006-04-01,125.199997,148.199997,125.099998,144.699997,72.328911,24729400
2006-05-01,145.000000,149.899994,120.000000,132.600006,66.280670,38456600
2006-06-01,133.500000,141.899994,121.800003,141.399994,85.540497,26956600
2006-07-01,142.000000,143.699997,129.000000,137.600006,83.241676,23890400
2006-08-01,139.000000,149.100006,134.600006,143.399994,86.750397,29266800
2006-09-01,144.399994,162.600006,143.800003,152.399994,92.194969,33643900
2006-10-01,153.800003,165.399994,153.100006,162.100006,98.063042,24851300
2006-11-01,162.399994,174.899994,162.000000,173.800003,105.140999,23309700
2006-12-01,174.399994,192.500000,171.800003,187.800003,113.610359,16523400
2007-01-01,188.399994,211.500000,181.300003,210.100006,127.100822,30118000
2007-02-01,210.199997,222.100006,188.000000,201.399994,121.837723,29488300
2007-03-01,200.699997,209.500000,182.199997,187.000000,113.126381,39289800
2007-04-01,186.500000,216.899994,185.199997,215.699997,130.488556,36264100
2007-05-01,211.800003,221.600006,207.199997,214.000000,129.460159,6466338
2007-06-01,213.500000,217.300003,203.000000,209.000000,155.219757,2706255
2007-07-01,207.199997,211.899994,192.500000,197.600006,146.753235,2192583
2007-08-01,198.800003,199.899994,160.000000,178.000000,132.196732,5193586
2007-09-01,179.699997,179.699997,143.500000,152.300003,113.109901,5364374
2007-10-01,153.500000,169.000000,148.800003,156.100006,115.932098,4851668
2007-11-01,156.600006,171.699997,141.600006,155.800003,115.709282,6629846
2007-12-01,156.000000,163.899994,147.300003,155.500000,115.486488,2585539
2008-01-01,155.500000,156.300003,127.800003,149.000000,110.659050,8865665
2008-02-01,150.000000,159.199997,147.199997,154.000000,114.372452,4270475
2008-03-01,152.000000,153.100006,137.100006,148.000000,109.916389,4404677
2008-04-01,147.500000,163.000000,139.199997,160.100006,118.902802,5393540
2008-05-01,162.899994,178.100006,159.899994,176.800003,131.305496,3950072
2008-06-01,177.500000,180.000000,145.500000,150.500000,115.421677,4185544
2008-07-01,150.000000,151.000000,122.800003,133.800003,102.614082,6652536
2008-08-01,133.500000,163.600006,127.900002,160.500000,123.090858,4337735
2008-09-01,159.899994,164.500000,128.000000,136.399994,104.608063,6790712
2008-10-01,138.699997,141.000000,99.050003,120.000000,92.030571,7028559
2008-11-01,120.000000,131.100006,98.000000,111.599998,85.588417,4205001
2008-12-01,112.900002,117.099998,103.500000,113.099998,86.738808,2895604
2009-01-01,116.400002,126.800003,103.800003,112.599998,86.355339,3903431
2009-02-01,111.400002,121.199997,103.900002,105.300003,80.756813,2684666
2009-03-01,104.800003,104.800003,90.599998,102.300003,78.456070,4857565
2009-04-01,101.300003,125.000000,101.300003,122.500000,93.947876,4009671
2009-05-01,121.800003,139.000000,120.500000,130.800003,100.313332,4063789
2009-06-01,134.399994,135.899994,125.500000,133.600006,106.940765,3293929
2009-07-01,134.500000,150.000000,126.199997,149.100006,119.347794,2629389
2009-08-01,149.000000,165.600006,145.000000,162.899994,130.394073,3120666
2009-09-01,164.000000,164.000000,151.300003,159.199997,127.432396,3613346
2009-10-01,157.600006,172.000000,150.500000,170.199997,136.237427,3218488
2009-11-01,170.000000,178.000000,167.100006,173.199997,138.638779,2604108
2009-12-01,172.300003,184.000000,172.300003,183.500000,146.883453,1725413
2010-01-01,184.000000,197.399994,182.600006,187.699997,150.245361,2470932
2010-02-01,185.899994,195.699997,179.100006,183.899994,147.203629,2148547
2010-03-01,182.300003,195.699997,182.300003,188.699997,151.045822,2677989
2010-04-01,190.000000,196.399994,182.000000,191.600006,153.367142,2223777
2010-05-01,191.199997,191.300003,167.699997,175.000000,140.079590,2929320
2010-06-01,174.300003,184.199997,166.100006,168.500000,139.591049,1996355
2010-07-01,166.500000,176.500000,165.100006,170.300003,141.082214,2405397
2010-08-01,172.000000,179.500000,159.100006,163.600006,135.531723,2209355
2010-09-01,163.800003,175.899994,163.000000,175.000000,144.975876,1742257
2010-10-01,174.899994,191.000000,172.199997,188.500000,156.159729,1788279
2010-11-01,189.800003,208.000000,188.800003,202.699997,167.923462,2433650
2010-12-01,203.600006,219.899994,203.100006,216.199997,179.107330,1746068
2011-01-01,219.500000,219.800003,197.600006,199.199997,165.023941,2548461
2011-02-01,198.699997,207.500000,195.199997,200.500000,166.100922,1823482
2011-03-01,201.500000,208.100006,184.800003,200.000000,165.686691,3013319
2011-04-01,200.800003,205.800003,196.000000,202.500000,167.757797,1610410
2011-05-01,203.500000,211.899994,201.199997,205.699997,170.408768,2552815
2011-06-01,205.899994,206.000000,187.899994,199.199997,165.023941,1664978
2011-07-01,199.600006,204.100006,185.199997,186.199997,154.254318,1916282
2011-08-01,185.000000,186.000000,142.199997,168.899994,139.922424,3741512
2011-09-01,168.100006,175.000000,159.000000,168.699997,139.756744,2675082
2011-10-01,166.500000,188.000000,161.000000,180.500000,149.532257,1750726
2011-11-01,178.000000,188.600006,166.800003,174.500000,144.561661,2849415
2011-12-01,174.600006,183.600006,171.300003,181.000000,149.946472,2209119
2012-01-01,181.000000,193.100006,181.000000,190.100006,157.485245,1868424
2012-02-01,189.300003,198.899994,188.100006,194.199997,160.881775,1481659
2012-03-01,193.500000,196.800003,185.600006,188.899994,156.491089,1893455
2012-04-01,189.000000,194.600006,175.199997,191.899994,158.976410,2011690
2012-05-01,191.899994,195.000000,185.100006,188.000000,155.745529,2080204
2012-06-01,188.399994,189.800003,174.600006,186.699997,154.668549,5591720
2012-07-01,187.899994,196.199997,185.100006,192.000000,159.059250,1868887
2012-08-01,192.000000,204.399994,189.699997,201.300003,166.763672,1773421
2012-09-01,200.699997,209.600006,199.600006,204.500000,169.414658,1821542
2012-10-01,204.100006,209.899994,186.100006,192.000000,159.059250,2426921
2012-11-01,190.600006,197.399994,186.000000,195.800003,162.207291,2515667
2012-12-01,196.199997,204.000000,195.899994,201.399994,166.846527,1833591
2013-01-01,201.399994,218.500000,201.399994,212.800003,176.290665,2263953
2013-02-01,212.899994,228.000000,212.300003,226.600006,187.723053,1682910
2013-03-01,225.500000,234.600006,223.000000,233.699997,193.604904,2373455
2013-04-01,233.699997,237.000000,213.100006,227.100006,188.137268,2163162
2013-05-01,227.100006,250.800003,225.199997,239.199997,200.670822,2130913
2013-06-01,237.199997,239.399994,224.000000,234.300003,196.560059,2454458
2013-07-01,236.000000,250.199997,232.100006,248.100006,208.137253,1888332
2013-08-01,248.100006,260.299988,225.800003,226.399994,189.932541,2537553
2013-09-01,228.100006,248.100006,227.800003,244.199997,204.865448,2149667
2013-10-01,244.199997,271.600006,231.899994,271.299988,227.600296,2280078
2013-11-01,269.700012,272.799988,262.899994,266.299988,223.405670,1672290
2013-12-01,267.000000,273.299988,246.800003,270.500000,226.929123,2016793
