Date,Open,High,Low,Close,Adj Close,Volume
2001-05-21,75.513802,75.998100,71.735703,72.607498,57.618320,945231
2001-05-28,72.171600,73.091904,69.362297,72.655998,57.656796,1563549
2001-06-04,72.946602,74.593498,72.559097,73.624702,58.425526,1685871
2001-06-11,73.721603,74.738800,70.621597,71.009102,56.349903,2058009
2001-06-18,71.106003,72.074699,66.456001,66.601303,52.852043,1629603
2001-06-25,64.130997,68.151299,62.871700,66.988800,53.159550,3130517
2001-07-02,66.843498,66.843498,60.643501,61.031101,48.431759,2154936
2001-07-09,61.273201,61.515400,58.318501,59.771599,47.432278,2651657
2001-07-16,59.771599,60.837200,55.654400,57.059200,45.279823,2652885
2001-07-23,56.429401,56.574799,53.765499,55.363800,43.934429,2148527
2001-07-30,55.654400,59.868500,55.412300,58.851299,46.701965,1907905
2001-08-06,58.706100,59.045101,53.474800,54.249802,43.050407,1470736
2001-08-13,54.249802,54.637299,49.793598,50.907700,40.398251,3063726
2001-08-20,51.052898,52.554501,48.748600,51.581600,40.933029,1929452
2001-08-27,51.484001,54.512402,51.386200,53.242401,42.250969,1348558
2001-09-03,52.558601,54.707802,49.627800,50.116199,39.770145,1424571
2001-09-10,49.139301,49.920898,42.984699,43.961601,34.886108,2012867
2001-09-17,43.961601,44.157001,34.534302,38.783901,30.777306,2737201
2001-09-24,39.077000,49.432400,38.344299,47.038898,37.328125,4515137
2001-10-01,46.941200,50.995499,42.740501,45.426998,36.048992,2432091
2001-10-08,44.694302,51.288601,44.450100,49.725498,39.460106,1255276
2001-10-15,49.237000,49.725498,46.208500,47.283199,37.521996,1131540
2001-10-22,47.185501,51.777000,47.087799,51.288601,40.700520,1347022
2001-10-29,50.995499,51.581600,47.869301,48.602001,38.568535,1173088
2001-11-05,48.846199,55.489300,48.797401,54.610100,43.336319,1779953
2001-11-12,54.707802,60.569401,51.972401,59.104000,46.902493,2261351
2001-11-19,59.885502,60.667000,56.173199,57.638599,45.739609,1167327
2001-11-26,57.638599,58.029400,52.753899,53.144699,42.173439,1303907
2001-12-03,54.512402,58.615501,53.144699,57.931599,45.972130,1601392
2001-12-10,57.345501,58.420101,53.926300,53.926300,42.793686,1014684
2001-12-17,54.707802,56.759300,52.656300,52.851601,41.940853,1142319
2001-12-24,53.144699,55.196301,53.144699,54.707802,43.413849,197753
2001-12-31,55.489300,59.592400,55.391701,59.201599,46.979939,557085
2002-01-07,59.299400,60.178600,56.759300,58.615501,46.514835,961691
2002-01-14,57.638599,57.736301,54.317001,55.196301,43.801502,765044
2002-01-21,54.903198,56.661701,54.317001,55.000900,43.646442,1107403
2002-01-28,55.000900,55.880100,51.777000,55.684700,44.189079,1067963
2002-02-04,56.173199,56.563999,49.334702,51.288601,40.700520,1450879
2002-02-11,51.581600,52.949299,48.943901,52.656300,41.785866,1238180
2002-02-18,51.679298,51.777000,47.771599,49.725498,39.460106,1094015
2002-02-25,49.725498,50.800098,44.840900,48.260101,38.297222,4012345
2002-03-04,49.334702,53.437801,48.357800,53.340099,42.328503,2308764
2002-03-11,53.047001,53.437801,49.530102,49.627800,39.382572,1794784
2002-03-18,49.725498,51.777000,49.725498,51.386200,40.777966,967136
2002-03-25,51.386200,53.144699,51.386200,52.656300,41.785866,1274407
2002-04-01,52.656300,53.828602,51.874699,53.730900,42.638630,861397
2002-04-08,53.535500,54.707802,52.265499,52.949299,42.018368,1024378
2002-04-15,52.949299,56.368599,52.265499,54.903198,43.568909,1077402
2002-04-22,55.000900,55.000900,50.018600,50.018600,39.692699,1435340
2002-04-29,50.311600,51.777000,49.041599,49.334702,39.149975,1194964
2002-05-06,49.237000,49.530102,46.013199,47.869301,37.987099,2122701
2002-05-13,47.673901,49.041599,46.208500,47.869301,37.987099,2135517
2002-05-20,48.260101,48.260101,44.840900,46.013199,36.514172,2570106
2002-05-27,45.524700,45.915501,43.668499,43.912800,34.847385,1100278
2002-06-03,44.401199,45.915501,42.887001,43.375500,34.421009,1257886
2002-06-10,43.570900,43.668499,38.637402,39.663200,31.475077,2163902
2002-06-17,39.712002,42.984699,39.077000,40.786598,32.366558,3131141
2002-06-24,40.444698,42.496201,36.927799,41.763500,33.141788,2181886
2002-07-01,41.421600,44.254700,38.735100,43.228901,34.304668,2062686
2002-07-08,42.887001,42.984699,38.881599,39.760799,31.552532,1902890
2002-07-15,39.565498,41.226200,35.950802,39.077000,31.009893,2415211
2002-07-22,38.979301,38.979301,27.158501,34.680801,27.521254,3071956
2002-07-29,35.413502,38.881599,32.727001,34.192402,27.133680,2080191
2002-08-05,34.045799,34.143501,29.307800,34.143501,27.094875,1694500
2002-08-12,33.410801,35.364700,31.945400,34.387798,27.288738,2056729
2002-08-19,34.192402,37.416199,33.850399,36.878899,29.265575,1851177
2002-08-26,36.634701,37.367401,33.020100,33.850399,26.862280,1437827
2002-09-02,33.508499,33.606201,31.554701,33.557400,26.629768,1555514
2002-09-09,33.313099,34.485500,31.750099,32.189701,25.544416,876915
2002-09-16,32.189701,33.362000,27.646999,29.063499,23.063591,2134719
2002-09-23,29.161200,29.258900,24.520800,28.233101,22.404623,2382034
2002-09-30,27.158501,29.258900,26.865400,27.695801,21.978245,2675405
2002-10-07,27.011999,30.528900,26.523500,30.528900,24.226475,2517685
2002-10-14,30.187000,35.315800,29.747400,33.997002,26.978617,2375372
2002-10-21,33.264301,34.338902,32.140800,32.971199,26.164581,1044155
2002-10-28,33.850399,36.830101,33.020100,35.657799,28.296555,1378529
2002-11-04,36.439301,39.174702,35.413502,35.462399,28.141493,1761333
2002-11-11,35.218201,36.536999,33.020100,35.950802,28.529072,1522307
2002-11-18,35.999699,38.002399,35.071602,37.611599,29.847010,1180244
2002-11-25,38.051201,39.077000,36.390499,38.197800,30.312197,1007918
2002-12-02,37.953499,39.956200,33.215500,33.997002,26.978617,3156670
